FTR_CDE,FTR_IDN,HJD_CDE,SHT_NUM,MNG_CDE,MOP_CDE,STD_DIP,BYC_LEN,JHT_CDE,LOW_DEP,HGH_DEP,CNT_NUM,SYS_CHK,PIP_LBL,IQT_CDE,GIS_IDN,FTC_CDE,CLS_YMD,GU_CDE,SMZ_NUM,MDZ_NUM,LGZ_NUM,AVG_DEP,WTP_CDE,PIP_TYPE,IST_YMD,FNS_YMD,BEG_YMD,DAYS_SINCE_BEG,YEARS_SINCE_BEG,design_pressure,thickness,K_material,fatigue_limit,K_diameter,K_age,K_soil,K_traffic,K_vibration,hoop_stress,K_stress,K_repair,K_total,0243_low_total_cycles,0243_high_total_cycles,0243_low_fatigue_damage,0243_high_fatigue_damage,0243_D_base,0243_D_final_org,0243_D_final,0243_remaining_life_years,0461_low_total_cycles,0461_high_total_cycles,0461_low_fatigue_damage,0461_high_fatigue_damage,0461_D_base,0461_D_final_org,0461_D_final,0461_remaining_life_years,0470_low_total_cycles,0470_high_total_cycles,0470_low_fatigue_damage,0470_high_fatigue_damage,0470_D_base,0470_D_final_org,0470_D_final,0470_remaining_life_years,0480_low_total_cycles,0480_high_total_cycles,0480_low_fatigue_damage,0480_high_fatigue_damage,0480_D_base,0480_D_final_org,0480_D_final,0480_remaining_life_years,0490_low_total_cycles,0490_high_total_cycles,0490_low_fatigue_damage,0490_high_fatigue_damage,0490_D_base,0490_D_final_org,0490_D_final,0490_remaining_life_years,0520_low_total_cycles,0520_high_total_cycles,0520_low_fatigue_damage,0520_high_fatigue_damage,0520_D_base,0520_D_final_org,0520_D_final,0520_remaining_life_years
SA001,177117,2723063000,35803045,54000,13,25,20.0,,0,0,20119006912,1,25-STS-88,IQT903,177117,SA005,,B,490,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,2.0,2.8,0.7,1000000,0.9306852819440055,1.7592060232717317,1.0,1.2,1.05,8.928571428571429,1.692857142857143,0.2924,9.5926244765196,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.013957219721264272,0.054768130186241,17.258793875187337,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.00793273864075079,0.031128066426306097,31.125349075807275,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.012644589825069778,0.049617370473573806,19.154232085567685,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.012030016483225478,0.04720578468017677,20.183844454129627,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.012043706263314293,0.047259503377245285,20.159765307256368,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.010186785378410041,0.039972945824881,24.01692030357077
SA001,245212,2723063000,35803045,54000,13,25,21.76,,0,0,20119006912,1,25-STS-88,IQT903,245212,SA005,,B,490,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,2.0,2.8,0.7,1000000,0.9306852819440055,1.7592060232717317,1.0,1.2,1.05,8.928571428571429,1.692857142857143,0.3194,10.252667445087463,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.013957219721264272,0.05853657951098236,16.08333504202077,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.00793273864075079,0.033269905859308814,29.057193555905517,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.012644589825069778,0.05303140972634265,17.85674933327792,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.012030016483225478,0.050453889130647654,18.820077643777932,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.012043706263314293,0.05051130406834015,18.797548656574627,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.010186785378410041,0.042723377877051716,22.406388953555485
SA001,177120,2723063000,35803045,54000,13,20,14.29,,0,0,20119006912,1,20-STS-88,IQT903,177120,SA005,,B,490,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,2.0,2.1,0.7,1000000,0.919528104378295,1.7592060232717317,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.2307,6.8901990565073215,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011895646354164771,0.0393389024932229,24.42012960763902,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006761020846194816,0.022358695938366254,43.725327575301776,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010776900547272846,0.035639210109831294,27.058983263608972,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.010253103739650847,0.03390701406702535,28.49242295482758,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.010264771448969397,0.033945599181741795,28.45889965429942,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008682130020689094,0.028711803978418837,33.82888085860602
SA001,211242,2723063000,35803045,54000,5,40,32.38,,0,0,20119006912,1,40-EPS-88,IQT903,211242,SA005,,B,470,520,P0,0.8,SS00201,EPS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,1.6,3.2,1.0,1000000,0.9541854634062923,1.7592060232717317,1.0,1.0,1.05,10.0,2.05,0.0275,4.60683697846147,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.020629235329276796,0.026302275044827912,37.01952486222823,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.011724851760868602,0.014949185995107467,65.89327434465513,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.018689124650386694,0.023828633929243028,40.96631678380764,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.017780764794398288,0.022670475112857812,43.110235670925086,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.01780099874504879,0.0226962733999372,43.06009666779776,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.015056407867527741,0.019196920031097867,51.091689624171984
SA001,106359,2723063100,35803045,54000,13,25,15.25,,0,0,20119006912,1,25-STS-88,IQT903,106359,SA005,,B,470,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,2.0,2.8,0.7,1000000,0.9306852819440055,1.7592060232717317,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.0618,3.2961405035271647,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011631016434386895,0.018818984590837994,52.137829789543964,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006610615533958993,0.010695975933945648,92.49310489997607,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.01053715818755815,0.017049121947469083,57.654046999085985,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.010025013736021233,0.016220472224882352,60.65048625809987,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.010036421886095246,0.016238930611702108,60.58040969024028,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008488987815341702,0.013735182285222873,71.80573196876023
SA001,106606,2723063100,35803045,54000,4,80,139.56,,0,0,20119006912,1,80-DTC-88,IQT903,106606,SA005,,B,470,520,P0,1.0,SS00201,DTC,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,1.0,6.0,1.0,1000000,0.9888428224342896,1.7592060232717317,1.0,1.0,1.05,6.666666666666667,2.1333333333333337,0.0454,5.665736774825217,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.022247563646621112,0.0323479575421871,29.913852866779433,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.012644646378478562,0.018385315834307827,53.391233145636534,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.02015525459487256,0.029305740180944697,33.123007773413086,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.01917563545787733,0.027881373955753633,34.866238212899795,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.01919745672743649,0.027913102081692658,34.825469955769236,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.016237557377947333,0.023609408427535422,41.35599562222448
SA001,143182,2723063100,35803045,54000,4,80,162.95,,0,0,20119006912,1,80-DTC-88,IQT903,143182,SA005,,B,470,520,P0,1.0,SS00201,DTC,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,1.0,6.0,1.0,1000000,0.9888428224342896,1.7592060232717317,1.0,1.6,1.05,6.666666666666667,2.1333333333333337,0.039,8.666161339209964,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03559610183459379,0.04947858155008537,19.210765318478995,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.020231434205565703,0.02812169354573633,34.55973605834329,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.0322484073517961,0.044825286218996584,21.308836916610883,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.030681016732603733,0.04264661325831919,22.448520846023506,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.030715930763898395,0.04269514376181877,22.42186749806135,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.025980091804715742,0.03611232760855488,26.691374835752864
SA001,37767,2723063100,35803045,54000,13,25,23.67,,0,0,20119006912,1,25-STS-88,IQT903,37767,SA005,,B,470,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,2.0,2.8,0.7,1000000,0.9306852819440055,1.7592060232717317,1.0,1.0,1.05,8.928571428571429,1.692857142857143,0.1133,4.345282876405094,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011631016434386895,0.024808958054547244,39.308020909274326,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006610615533958993,0.01410044293393453,69.91975795975681,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.01053715818755815,0.02247575841406153,43.492380705354485,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.010025013736021233,0.021383354298933288,45.765347756964644,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.010036421886095246,0.02140768788304116,45.71219075424696,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008488987815341702,0.01810701101012385,54.22722659421193
SA001,106607,2723063100,35803045,54000,4,100,196.51,,0,0,20119006912,1,100-DTC-88,IQT903,106607,SA005,,B,470,520,P0,1.0,SS00201,DTC,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,1.0,6.0,1.0,1000000,1.0,1.7592060232717317,1.0,1.4,1.05,8.333333333333334,2.466666666666667,0.0309,8.349955281861739,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.03641958341196441,0.04767323468626141,19.97613066495323,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.020699468976043807,0.02709560488964134,35.90635452033405,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.032994443237330605,0.043189726197665756,22.15365453865846,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03139079254377824,0.04109054743980571,23.33649737728411,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.03142651427760439,0.04113730718938414,23.308834688578237,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.026581116239329232,0.03479468115728196,27.740024818152886
SA001,244343,2723063000,35803045,54000,13,20,14.41,,0,0,20119006912,1,20-STS-88,IQT903,244343,SA005,,B,490,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,2.0,2.1,0.7,1000000,0.919528104378295,1.7592060232717317,1.0,1.0,1.05,9.523809523809524,1.7523809523809524,0.1668,5.558830082480053,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.011895646354164771,0.03173758447291162,30.50838403765451,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.006761020846194816,0.01803840361764777,54.437278220211,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.010776900547272846,0.028752770660123952,33.779256991287426,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.010253103739650847,0.027355280777388465,35.55601301035036,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.010264771448969397,0.027386410225850356,35.51446070343634,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.008682130020689094,0.02316392289519851,42.17058058448654
SA001,47811,2723063100,35803045,54000,13,50,29.68,,0,0,20119006912,1,50-STS-88,IQT903,47811,SA005,,B,470,520,P0,0.8,SS00201,STS,1988-01-01,1988-01-01,1988-01-01,13865.0,37.960301163586585,2.0,2.8,0.7,1000000,0.9653426409720027,1.7592060232717317,1.0,1.4,1.05,17.857142857142858,2.585714285714286,0.1569,11.608021595965178,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.025797913001169168,0.06627483850000358,14.088682562386719,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.014662526305530168,0.037668030078907,25.54771162455801,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.023371705451167808,0.060041911304050094,15.65503276429752,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.022235755031072186,0.057123654674824435,16.50588273268728,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.022261058620382194,0.05718865959576185,16.485984233036792,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.018828807470403542,0.0483712063914667,19.673455855267086
SA001,210305,2723063100,35803045,54000,12,400,31.0,,0,0,20119006912,1,400-ST-89,IQT903,210305,SA005,,B,243,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,12.7,0.9,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,31.496062992125985,3.949606299212599,0.0118,7.760214739230592,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.039629847971523385,0.04430617003216314,21.570219887525166,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.022524057986407216,0.025181896828803268,38.71106731150576,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035902793137686295,0.040139322727933274,23.91322553641624,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03415778599507219,0.0381884047424907,25.185958977420707,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0341966564803492,0.0382318619450304,25.156194051908734,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028924152798846907,0.03233720282911084,29.924134201854113
SA001,210308,2723061000,35803045,54000,12,400,4.0,,0,0,20119006912,1,400-ST-89,IQT903,210308,SA005,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,12.7,0.9,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,31.496062992125985,3.949606299212599,0.0549,10.751853873942922,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.039629847971523385,0.06138663450788972,15.290190984023972,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.022524057986407216,0.03488976582094478,27.66169997047349,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035902793137686295,0.05561342657027607,16.98126930259093,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03415778599507219,0.052910410506366815,17.899872263884024,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0341966564803492,0.0529706208880609,17.878389251151688,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028924152798846907,0.044803512685413854,21.319678526580308
SA001,210307,2723061000,35803045,54000,12,300,14.0,,0,0,20119006912,1,300-ST-89,IQT903,210307,SA005,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,7.0,0.9,1000000,1.0549306144334054,1.7391649555099247,1.0,1.0,1.05,42.857142857142854,5.085714285714285,0.0637,14.43434620241233,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.05034297874651982,0.08241145620805296,11.134235287329913,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.02861298315627856,0.04683945342682801,20.349523250995812,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04560838974628446,0.07466093401466767,12.393885479701378,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04339165508819865,0.07103213937938119,13.078134330982497,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.043441033425848936,0.0711129717181147,13.062132067323923,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.036743214626000185,0.06014864234276231,15.625479163792466
SA001,209417,2723063100,35803035,54000,12,800,313.0,,0,0,20119006912,1,800-ST-89,IQT903,209417,SA003,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,21.4,0.9,1000000,1.1039720770839918,1.7391649555099247,1.0,1.0,1.05,37.38317757009346,4.538317757009346,0.0,8.23427891411594,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.047012792032253545,0.047012792032253545,20.27080645016661,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.026720235076306224,0.026720235076306224,36.424820445787745,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.042591395969319,0.042591395969319,22.478920501228856,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04052129825031024,0.04052129825031024,23.678380090952384,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0405674102122293,0.0405674102122293,23.650328792705228,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03431265194906683,0.03431265194906683,28.143768936437336
SA001,71253,2723061000,35803045,54000,12,400,73.0,,0,0,20119006912,1,400-ST-89,IQT903,71253,SA005,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,12.7,0.9,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,31.496062992125985,3.949606299212599,0.0132,7.8573909524231045,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.039629847971523385,0.04486098790376447,21.291082892449765,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.022524057986407216,0.02549723364061297,38.21994103733519,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035902793137686295,0.04064196183186089,23.605111439676104,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03415778599507219,0.03866661374642172,24.86210436109218,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0341966564803492,0.03871061513575529,24.832707553033536,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028924152798846907,0.0327421409682947,29.541680245294078
SA001,408308,2723061000,35803045,54000,12,400,21.92,,0,0,20119006912,1,400-ST-89,IQT903,408308,SA003,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,12.7,0.9,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,31.496062992125985,3.949606299212599,0.0,6.941158085179421,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.039629847971523385,0.039629847971523385,24.233505834253133,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.022524057986407216,0.022524057986407216,43.396973254263436,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035902793137686295,0.035902793137686295,26.852986149713352,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03415778599507219,0.03415778599507219,28.27590213675635,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0341966564803492,0.0341966564803492,28.242624950033964,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028924152798846907,0.028924152798846907,33.57318203767289
SA001,408309,2723061000,35803045,54000,12,400,3.13,,0,0,20119006912,1,400-ST-89,IQT903,408309,SA003,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,12.7,0.9,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,31.496062992125985,3.949606299212599,0.0,6.941158085179421,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.039629847971523385,0.039629847971523385,24.233505834253133,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.022524057986407216,0.022524057986407216,43.396973254263436,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.035902793137686295,0.035902793137686295,26.852986149713352,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03415778599507219,0.03415778599507219,28.27590213675635,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0341966564803492,0.0341966564803492,28.242624950033964,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.028924152798846907,0.028924152798846907,33.57318203767289
SA001,415692,2723061000,35803045,54000,4,400,32.81,,0,0,20119006912,1,400-DTC-89,IQT903,415692,SA004,,B,240,520,P0,1.2,SS00201,DTC,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,1.0,8.6,1.0,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,23.255813953488374,5.451162790697675,0.0253,13.337543290309755,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.06077363899576577,0.07614936966169451,12.13208506442872,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.03454136311017969,0.04328032797705515,22.10518535187961,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.05505808123859752,0.06898777579196269,13.495321649672656,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.05238205699024646,0.06563471740877881,14.23583919424703,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0524416661222702,0.06570940765120456,14.218520996386859,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.04435611314276557,0.055578209767885266,16.99266302704535
SA001,415694,2723061000,35803045,54000,12,700,34.84,,0,0,20119006912,1,700-ST-89,IQT903,415694,SA003,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,19.8,0.9,1000000,1.0972955074527657,1.7391649555099247,1.0,1.0,1.05,35.35353535353535,4.335353535353535,0.0146,8.959944543759507,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.044638662633630484,0.051155907378140526,18.548084498004833,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.025370872639179406,0.029075020044499595,33.39378540305356,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.04044054551079308,0.04634486515536886,20.57736346081814,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.0384749869956961,0.04409233509706772,21.67967885571348,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.038518770319819186,0.044142510786512774,21.653899431238024,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03257987514055241,0.037336536911073054,25.783415997626328
SA001,59818,2723061000,35803035,54000,4,400,109.0,,0,0,20119006912,1,400-DTC-89,IQT903,59818,SA005,,B,240,520,P0,1.2,SS00201,DTC,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,1.0,8.6,1.0,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,23.255813953488374,5.451162790697675,0.0053,11.208645718033656,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.06077363899576577,0.06399464186254136,14.626308248555732,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.03454136311017969,0.03637205535501921,26.493634611495875,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.05505808123859752,0.05797615954424319,16.248469161481328,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.05238205699024646,0.05515830601072952,17.129635812337632,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0524416661222702,0.05522107442675052,17.10902830814125,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.04435611314276557,0.04670698713933215,20.41007290872538
SA001,267360,2723061000,35803035,54000,4,400,6.0,,0,0,20119006912,1,400-DTC-89,IQT903,267360,SA005,,B,240,520,P0,1.2,SS00201,DTC,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,1.0,8.6,1.0,1000000,1.0693147180559945,1.7391649555099247,1.0,1.0,1.05,23.255813953488374,5.451162790697675,0.0,10.64448786138049,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.06077363899576577,0.06077363899576577,15.454502585729186,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.03454136311017969,0.03454136311017969,27.950797245905154,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.05505808123859752,0.05505808123859752,17.162638027039836,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.05238205699024646,0.05238205699024646,18.090506510391528,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0524416661222702,0.0524416661222702,18.068806808472736,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.04435611314276557,0.04435611314276557,21.544806772887828
SA001,408303,2723063100,35803035,54000,12,600,315.96,,0,0,20119006912,1,600-ST-89,IQT903,408303,SA003,,B,210,521,P0,2.0,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,17.5,0.9,1000000,1.0895879734614027,1.7391649555099247,1.0,1.2,1.05,34.285714285714285,4.228571428571429,0.0,9.08677558161485,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.05188003650567182,0.05188003650567182,18.27523701512188,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.029486586762340183,0.029486586762340183,32.9137251815522,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.047000892357123736,0.047000892357123736,20.276191788057275,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.04471647697590576,0.04471647697590576,21.363121328606063,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.0447673629191628,0.0447673629191628,21.337701727164884,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.03786504818736816,0.03786504818736816,25.40957949007976
SA001,408306,2723061000,35803035,54000,12,600,4.27,,0,0,20119006912,1,600-ST-89,IQT903,408306,SA003,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,17.5,0.9,1000000,1.0895879734614027,1.7391649555099247,1.0,1.0,1.05,34.285714285714285,4.228571428571429,0.0,7.572312984679041,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.043233363754726514,0.043233363754726514,22.13028441814626,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024572155635283484,0.024572155635283484,39.69647021786264,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03916741029760311,0.03916741029760311,24.531430145668736,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03726373081325479,0.03726373081325479,25.83574559432728,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.037306135765969,0.037306135765969,25.80524207259786,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.031554206822806796,0.031554206822806796,30.69149538809572
SA001,408305,2723061000,35803035,54000,12,600,4.55,,0,0,20119006912,1,600-ST-89,IQT903,408305,SA003,,B,240,520,P0,1.2,SS00201,ST,1989-01-01,1989-01-01,1989-01-01,13499.0,36.95824777549623,2.0,17.5,0.9,1000000,1.0895879734614027,1.7391649555099247,1.0,1.0,1.05,34.285714285714285,4.228571428571429,0.0,7.572312984679041,1320.5,43889.0,0.0013205,0.0043889,0.0057094,0.043233363754726514,0.043233363754726514,22.13028441814626,1112.0,21330.0,0.001112,0.002133,0.0032449999999999996,0.024572155635283484,0.024572155635283484,39.69647021786264,1389.5,37829.5,0.0013895,0.00378295,0.00517245,0.03916741029760311,0.03916741029760311,24.531430145668736,1428.0,34930.5,0.001428,0.00349305,0.00492105,0.03726373081325479,0.03726373081325479,25.83574559432728,1357.0,35696.5,0.001357,0.00356965,0.00492665,0.037306135765969,0.037306135765969,25.80524207259786,1302.5,28645.5,0.0013025,0.00286455,0.00416705,0.031554206822806796,0.031554206822806796,30.69149538809572
