긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부)
202001606,52000,동부사업소,,,05,급수관,202004200376,202004201000,202004201100,202004201300,PFP.D50mm 직관부 수선,D,동구,동구 불로동 1146,0205,0770,224,20209003271,동구 팔공로34길 5-2 (불로동) / 1146번지,U,지하누수,01,공도,,02,용역,,,06,50,05,PFP관,0101,직관,01,노후,1,누수,04,직관,8,1/50,4,111,2,"4,262","6,989",0,"987,120",N
202201061,52000,동부사업소,SS00201,생활용수,05,급수관,202201070113,202201071141,202201071141,202201071700,D13 보호통 수선,D,동구,동구 불로동 1146-6,0205,0770,22,20229001581,동구 팔공로36길 10-12 (불로동) / 1146-6번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,6,1/10,3,7,0,12,306,,"645,220",N
201905896,52000,동부사업소,,,05,급수관,201912090487,201912091808,201912091830,201912092030,D80mm 제수변 스핀들 수선,D,동구,동구 불로동 1147-7,0205,0770,921,20199011055,동구 팔공로34길 5-4 (불로동) / 1147-7번지,U,지하누수,01,공도,,02,용역,,,07,80,09,변류,0402,접합부,01,노후,1,누수,03,연부,8,1/50,4,343,1,"11,196","5,940",0,"543,250",N
201502125,52000,동부사업소,,,05,급수관,201504090010,201504090859,201504091310,201504091620,"D200×20mm 분기대교체
",D,동구,동구 불로동 1149-4 행복이야기,0205,0770,175,20159005347,"동구 팔공로 176 (불로동,행복이야기) / 1149-4번지",U,지하누수,01,공도,,02,용역,,,02,20,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,2,1/2,4,97,2,"4,633","8,692",0,"456,180",N
202001490,52000,동부사업소,,,05,급수관,202004100100,202004101000,202004101100,202004101300,DTC.D150x20㎜ 분기점수선,D,동구,동구 불로동 1150-1 백옥,0204,0760,201,20209002937,"동구 팔공로 185-1 (불로동,백옥) / 1150-1번지",U,지하누수,01,공도,,02,용역,,,02,20,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,4,1/5,4,101,1,"1,915","3,451",0,"543,370",N
202001491,52000,동부사업소,,,05,급수관,202004100103,202004101000,202004101200,202004101400,분기점 100x13㎜ 구분기점 수선(누수방지새들),D,동구,동구 불로동 1151-2,0204,0760,202,20209002939,동구 팔공로35길 2-3 (불로동) / 1151-2번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,3,1/3,4,101,0,"1,188","2,140",0,"836,240",N
201506007,52000,동부사업소,,,04,배수지관,201512030004,201512030833,201512030930,201512031330,DTC D100X20mm 구분기점 폐쇄,D,동구,동구 불로동 1152-10 고령축산물도매,0204,0760,686,20159014785,"동구 팔공로 175 (불로동,고령축산물도매) / 1152-10번지",U,지하누수,01,공도,,01,자체,01,주간,02,20,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,6,1/10,4,337,0,"3,154","1,704",0,"681,310",N
202104611,52000,동부사업소,,,05,급수관,202108100213,202108101558,202108101558,202108111100,"D80x13 분기점 및 D13 보호통 수선
",D,동구,동구 불로동 1152-5,0204,0760,868,20219008016,동구 팔공로33길 6 (불로동) / 1152-5번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,2,1/2,4,222,0,"2,398","1,966",0,"1,417,360",N
201403227,52000,동부사업소,,,05,급수관,201406200028,201406200912,201406200940,201406201200,DTC D80*20분기대교체수선,D,동구,동구 불로동 1156-6 백합세탁소,0204,0760,344,20149007435,"동구 팔공로31길 10-3 (불로동,백합세탁소) / 1156-6번지",U,지하누수,01,공도,,02,용역,,,02,20,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,3,1/3,5,170,1,"6,038","6,465",0,"526,460",N
201901662,52000,동부사업소,,,05,급수관,201903150294,201903151738,201903151800,201903152200,STS D20mm 밸브 설치,D,동구,동구 불로동 1156-8,0204,0760,149,20199003081,동구 팔공로31길 12 (불로동) / 1156-8번지,U,지하누수,01,공도,,01,자체,01,주간,02,20,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,8,1/50,4,74,0,266,655,0,"717,550",N
201900583,52000,동부사업소,,,,,201901210248,201901211131,201901211230,201901211530,터파기 확인결과 미누수,D,동구,동구 불로동 1156-8,0204,0760,37,20199001035,동구 팔공로31길 12 (불로동) / 1156-8번지,U,지하누수,,,,01,자체,01,주간,,,,,,,,,2,미누수,,,,,,,,0,0,0,"487,820",N
202002568,52000,동부사업소,,,05,급수관,202005080020,202005080920,202005081000,202005081300,D15mm 보호통 교체,D,동구,동구 불로동 1190 불로치안센타 ,0205,0800,259,20209004984,동구 불로동 1190 불로치안센타 ,U,지하누수,02,사유지,2020,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,6,1/10,3,128,0,215,306,0,"2,327,730",N
202201086,52000,동부사업소,SS00201,생활용수,05,급수관,202201130213,202201131623,202201131623,202201131800,D25x13 불용관 수선,D,동구,동구 불로동 1199,0205,0800,42,20229001616,동구 팔공로24길 15 (불로동) / 1199번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,5,1/7,3,13,0,34,480,,"504,210",N
202202220,52000,동부사업소,SS00201,생활용수,05,급수관,202203030604,202203031635,202203031635,202203041200,D25x15 분기점 수선,D,동구,동구 불로동 1199,0205,0800,186,20229003564,"동구 팔공로24길 15 (불로동,경주보양탕) / 1199번지",U,지하누수,01,공도,,02,용역,,,03,25,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,9,1/100,4,62,0,30,87,,"384,690",N
201502035,52000,동부사업소,,,05,급수관,201504020055,201504020942,201504021000,201504021400,"확인결과 불로동1203번지(급수중지)
15mm 지수밸브 설치",D,동구,동구 불로동 1205 공용시설,0205,0800,154,20159005214,"동구 팔공로26길 14-1, 공용시설 (불로동) / 1205번지",U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0602,연결부,01,노후,1,누수,01,소켓,2,1/2,4,91,0,983,"1,966",,"254,820",N
201703827,52000,동부사업소,,,05,급수관,201707040018,201707040909,201707041000,201707041330,STS D13mm 인입선  수선(보호통 하단부 누수),D,동구,동구 불로동 1219,0205,0800,428,20179008127,동구 팔공로24길 29 (불로동) / 1219번지,U,지하누수,02,사유지,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,4,1/5,4,185,0,799,786,0,"350,680",N
202003965,52000,동부사업소,,,05,급수관,202008070016,202008070908,202008071000,202008071200,STS. D25mm 직선부 누수 수선 완료,D,동구,동구 불로동 1304 동원주유소,0205,0770,515,20209007554,"동구 팔공로 194, 동원주유소 (불로동) / 1304번지",U,지하누수,01,공도,,01,자체,02,야간,03,25,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,7,1/4,4,220,4,"18,480","15,288",0,"416,000",N
201705106,52000,동부사업소,,,05,급수관,201710230559,201710231628,201710240830,201710241200,D13mm 보호통 교체,D,동구,동구 불로동 135-1,0204,0760,663,20179010681,동구 팔공로37길 17 (불로동) / 135-1번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,4,1/5,4,297,0,"1,283",786,0,"513,200",N
201804099,52000,동부사업소,,,05,급수관,201806290186,201806291121,201806291230,201806291530,DTC.D200×20분기대 교체,D,동구,동구 불로동 144-4,0204,0760,440,20189007197,동구 팔공로25길 36-2 (불로동) / 144-4번지,U,지하누수,01,공도,,01,자체,01,주간,03,25,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,4,1/5,4,180,0,"1,901","1,922",0,"538,100",N
202001494,52000,동부사업소,,,05,급수관,202004100109,202004101000,202004101300,202004101500,DTC 200x25㎜ 분기점수선(누수방지새들),D,동구,동구 불로동 151-5 우영빌라C동,0204,0760,205,20209002943,"동구 팔공로27길 35, C동 (불로동,우영빌라) / 151-5번지",U,지하누수,01,공도,,02,용역,,,03,25,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,6,1/10,4,101,1,"1,697","3,058",0,"885,690",N
201804618,52000,동부사업소,,,05,급수관,201807200047,201807200916,201807201030,201807201330,D80x15mm 분기대교체 및 구분기점폐쇄 ,D,동구,동구 불로동 16-17,0205,0770,477,20189008010,동구 팔공로36길 15-10 (불로동) / 16-17번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,6,1/10,4,201,0,675,612,0,"686,130",N
201804528,52000,동부사업소,,,05,급수관,201807130011,201807130903,201807131000,201807131400,STS.D40×20 분기점 교체,D,동구,동구 불로동 169-2,0204,0760,465,20189007852,동구 팔공로27길 23 (불로동) / 169-2번지,U,지하누수,01,공도,,01,자체,01,주간,02,20,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,4,1/5,4,194,0,"1,443","1,354",0,"422,860",N
9910900,52000,동부사업소,,,04,배수지관,,20061002130000,,,D80*20구분기점폐쇄,D,동구,동구 불로동 17-15,0205,0770,,20065200010900,불로동 17-15번지 긴급복구공사,U,지하누수,,,,,,,,02,20,99,,0901,,99,기타,1,누수,,,6,1/10,,275,0,"2,970",972,,,
201902725,52000,동부사업소,,,05,급수관,201905230042,201905230927,201905231100,201905231400,"D15mm 보호통 교체
",D,동구,동구 불로동 179,0204,0760,299,20199005048,동구 팔공로25길 18-15 (불로동) / 179번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,6,1/10,2,143,0,206,262,0,"535,410",N
201806008,52000,동부사업소,,,05,급수관,201810250063,201810250940,201810251000,201810251300,DTC. D80mm 제수변스핀들 수선,D,동구,동구 불로동 238-17 성은액자,0204,0760,692,20189010860,"동구 팔공로29길 8 (불로동,성은액자) / 238-17번지",U,지하누수,01,공도,,02,용역,,,01,15,09,변류,0402,접합부,01,노후,1,누수,01,소켓,6,1/10,4,297,0,642,393,0,"483,090",N
201704096,52000,동부사업소,,,05,급수관,201708240173,201708241150,201708241230,201708241500,"D13mm 구분기점 폐쇄, 인입선 직선처리",D,동구,동구 불로동 29-15,0205,0770,526,20179008773,동구 팔공로34길 8-6 (불로동) / 29-15번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,4,1/5,4,236,0,"1,020",786,0,"386,130",N
201502135,52000,동부사업소,,,05,급수관,201504160003,201504160822,201504160850,201504161100,D40*15mm A니플누수수선,D,동구,동구 불로동 29-22,0205,0770,193,20159005363,동구 팔공로34길 6-2 (불로동) / 29-22번지,U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,4,1/5,4,105,0,454,786,,"258,220",N
201905146,52000,동부사업소,,,05,급수관,201911070074,201911071028,201911071100,201911071500,"STS. D15mm 직관 수선

",D,동구,동구 불로동 294,0204,0760,799,20199009820,동구 팔공로29길 42 (불로동) / 294번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,2,1/2,4,311,0,0,0,0,"84,200",N
201705820,52000,동부사업소,,,05,급수관,201711300108,201711301019,201711301130,201711301430,D13mm 보호통 교체,D,동구,동구 불로동 294,0204,0760,778,20179012308,동구 팔공로29길 42 (불로동) / 294번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,3,1/3,4,334,0,"2,405","1,310",0,"447,870",N
202101882,52000,동부사업소,,,03,배수본관,202103260432,202103261522,202103290900,202103291100,구분기점 폐쇄,D,동구,동구 불로동 294,0204,0760,323,20219003167,동구 팔공로29길 42 (불로동) / 294번지,U,지하누수,01,공도,,02,용역,,,07,80,02,닥타일관,0101,직관,01,노후,1,누수,04,직관,6,1/10,4,85,10,"20,400","43,680",0,"386,840",
202001493,52000,동부사업소,,,05,급수관,202004100106,202004101000,202004101100,202004101200,D80㎜ 제수변스핀들 누수수선,D,동구,동구 불로동 304-2 반석에메랄드102동,0204,0760,204,20209002942,"동구 팔공로29길 27, 102동 (불로동,반석에메랄드) / 304-2번지",U,지하누수,01,공도,,02,용역,,,07,80,09,변류,0402,접합부,01,노후,1,누수,03,연부,6,1/10,4,101,7,"16,483","29,702",0,"1,256,100",N
201903057,52000,동부사업소,,,05,급수관,201905230041,201905230924,201905231000,201905231200,D15mm보호통 교체,D,동구,동구 불로동 304-5,0204,0760,298,20199005685,동구 팔공로27길 24-1 (불로동) / 304-5번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,6,1/10,2,143,0,206,262,0,"666,440",N
201802094,52000,동부사업소,,,05,급수관,201803190246,201803191157,201803191300,201803191600,D13mm 보호통 교체,D,동구,동구 불로동 31 석유판매소,0205,0770,224,20189003255,"동구 팔공로34길 18 (불로동,석유판매소) / 31번지",U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,7,1/4,4,78,0,412,961,0,"797,990",N
201705940,52000,동부사업소,,,05,급수관,201712010082,201712010958,201712011130,201712011330,D13mm 보호통 교체,D,동구,동구 불로동 31-17,0205,0770,790,20179012482,동구 팔공로34길 22-4 (불로동) / 31-17번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,3,1/3,4,335,0,"2,412","1,310",0,"483,770",N
202203482,52000,동부사업소,,,06,옥내,202205260233,202205261145,202205261145,202205261700,D13 계량기 보호통 수선,D,동구,동구 불로동 31-23,0205,0770,444,20229005639,동구 팔공로34길 22-3 (불로동) / 31-23번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,7,1/4,4,146,0,771,961,,"605,100",
201901671,52000,동부사업소,,,05,급수관,201903250436,201903251632,201903251700,201903252100,DTC. D80x15 분기대 수선,D,동구,동구 불로동 323-8,0205,0770,171,20199003090,동구 팔공로36길 19 (불로동) / 323-8번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,6,1/10,4,84,0,181,393,0,"807,150",N
201902726,52000,동부사업소,,,05,급수관,201905230043,201905230928,201905231200,201905231500,"D15mm 보호통 교체
",D,동구,동구 불로동 326-6 실내포장마차,0205,0770,300,20199005049,"동구 팔공로36길 19-4 (불로동,실내포장마차) / 326-6번지",U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,,,,,0,143,0,0,0,0,"695,530",N
202001968,52000,동부사업소,,,05,급수관,202004200373,202004201000,202004201100,202004201400,D15mm 보호통 교체,D,동구,동구 불로동 328-1,0205,0770,223,20209003951,동구 팔공로34길 27-4 (불로동) / 328-1번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,6,1/10,3,111,0,186,306,0,"717,850",N
201807170,52000,동부사업소,,,05,급수관,201812030671,201812031824,201812040700,201812041000,PFP. D40x15mm 분기점수선,D,동구,동구 불로동 329-2,0205,0770,793,20189012886,동구 팔공로34길 29-5 (불로동) / 329-2번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,6,1/10,4,336,0,726,393,,"800,750",N
201606039,52000,동부사업소,,,05,급수관,201610130029,201610130923,201610140900,201610141300,PFP D40x13mm A니플교체수선,D,동구,동구 불로동 330,0205,0770,668,20169013325,동구 팔공로34길 29-4 (불로동) / 330번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,1,1,4,287,1,"6,268","3,975",0,"246,090",N
201807142,52000,동부사업소,,,05,급수관,201812120165,201812121412,201812121500,201812121700,D15mm 보호통교체,D,동구,동구 불로동 339,0205,0770,807,20189012788,동구 팔공로34길 47 (불로동) / 339번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,6,1/10,4,345,0,745,393,0,"510,870",N
202001607,52000,동부사업소,,,05,급수관,202004200379,202004201000,202004201100,202004201300,PFP.D40x15mm 분기대수선,D,동구,동구 불로동 382-15,0205,0770,225,20209003272,동구 팔공로32길 5-2 (불로동) / 382-15번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,7,1/4,4,111,0,986,"1,616",0,"201,200",N
202001492,52000,동부사업소,,,05,급수관,202004100104,202004101000,202004101600,202004101800,분기점 300x25㎜ 누수수선,D,동구,동구 불로동 395-1,0204,0760,203,20209002941,동구 팔공로 149 (불로동) / 395-1번지,U,지하누수,01,공도,,02,용역,,,03,25,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,6,1/10,4,101,1,"1,697","3,058",0,"814,580",N
201805828,52000,동부사업소,,,05,급수관,201810110061,201810110956,201810111100,201810111400,D15mm 보호통교체,D,동구,동구 불로동 408-6,0204,0760,655,20189010461,동구 팔공로27길 8-6 (불로동) / 408-6번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,4,1/5,4,284,0,"1,227",786,0,"455,670",N
201905027,52000,동부사업소,,,05,급수관,201911070073,201911071027,201911071100,201911071200,제수변 볼트 조임,D,동구,동구 불로동 413-1,0204,0760,798,20199009662,동구 팔공로27길 12 (불로동) / 413-1번지,U,지하누수,01,공도,,02,용역,,,01,15,99,기타,9901,기타,01,노후,1,누수,03,연부,6,1/10,4,311,0,0,0,0,"542,040",N
201606011,52000,동부사업소,,,05,급수관,201611030057,201611030934,201611041030,201611041400,DTC D80x13mm 분기대연결관교체,D,동구,동구 불로동 416-1,0204,0760,714,20169013267,동구 팔공로27길 11-3 (불로동) / 416-1번지,U,지하누수,01,공도,,02,용역,,,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,01,소켓,4,1/5,4,309,0,"1,335",786,0,"467,160",N
201802128,52000,동부사업소,,,05,급수관,201803140022,201803140917,201803141030,201803141330,"DTC.D80×13 분기대 교체
",D,동구,동구 불로동 455 내고장할인마트,0205,0800,215,20189003358,"동구 팔공로28길 6 (불로동,내고장할인마트) / 455번지",U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,73,0,526,"1,310",0,"652,830",N
201603186,52000,동부사업소,,,04,배수지관,201605240110,201605241046,201605251130,201605251530,STS D25x13mm 티 직선처리,D,동구,동구 불로동 460-10 일미양곡,0205,0800,329,20169006978,"동구 팔공로28길 5 (불로동,일미양곡) / 460-10번지",U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,6,1/10,4,146,0,315,393,0,"179,250",N
201501588,52000,동부사업소,,,04,배수지관,201503240023,201503240915,201503241330,201503241530,지하식소화전 스핀들수선,D,동구,동구 불로동 460-23,0205,0800,137,20159003852,동구 팔공로 142 (불로동) / 460-23번지,U,지하누수,01,공도,,02,용역,,,08,100,09,변류,0401,본체,14,접합부이완,1,누수,03,연부,6,1/10,4,82,8,"15,154","33,634",,"83,100",N
202203483,52000,동부사업소,,,06,옥내,202205250177,202205251143,202205251143,202205251700,D13 계량기 보호통 수선,D,동구,동구 불로동 470-1,0205,0770,441,20229005640,동구 팔공로30길 7 (불로동) / 470-1번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,7,1/4,4,145,0,766,961,,"565,080",N
201504064,52000,동부사업소,,,05,급수관,201508240007,201508240837,201508241000,201508241300,STS D13mm 밸브 설치,D,동구,동구 불로동 474-1,0205,0770,519,20159010386,동구 팔공로30길 7-3 (불로동) / 474-1번지,U,지하누수,02,사유지,,02,용역,,,01,15,06,스텐레스관,0101,직관,02,부식,1,누수,04,직관,6,1/10,4,236,0,"1,643","1,267",0,"371,770",N
202002590,52000,동부사업소,,,05,급수관,202006170140,202006171101,202006171200,202006171400,D15mm 보호통교체,D,동구,동구 불로동 504,0205,0770,372,20209005111,동구 팔공로32길 38 (불로동) / 504번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,04,직관,5,1/7,3,169,0,"1,501","1,616",0,"807,480",N
201502039,52000,동부사업소,,,,,201504140002,201504140820,201504140900,201504141015,미누수,D,동구,동구 불로동 504,0205,0770,187,20159005218,동구 불로동 504,U,지하누수,,,,02,용역,,,,,,,,,,,2,미누수,,,,,,,,,0,,"225,260",N
201403330,52000,동부사업소,,,05,급수관,201406260350,201406261507,201406261540,201406261800,D25지수전누수수선,D,동구,동구 불로동 505,0205,0770,364,20149007578,동구 팔공로32길 36 (불로동) / 505번지,U,지하누수,01,공도,,01,자체,01,주간,03,25,09,변류,0401,본체,01,노후,1,누수,01,소켓,2,1/2,4,176,1,"4,731","4,892",0,"322,680",N
201801761,52000,동부사업소,,,05,급수관,201803130066,201803131002,201803131100,201803131400,PFP.D50×15 분기점 교체 ,D,동구,동구 불로동 515,0205,0800,214,20189002825,동구 팔공로28길 43-2 (불로동) / 515번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,72,0,518,"1,310",0,"487,400",N
201902592,52000,동부사업소,,,05,급수관,201905150037,201905150933,201905151030,201905151430,DTC.D80×25 분기대 교체,D,동구,동구 불로동 518-4,0205,0800,279,20199004735,동구 팔공로28길 39 (불로동) / 518-4번지,U,지하누수,01,공도,,02,용역,,,03,25,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,135,1,"2,398","3,232",0,"1,550,690",N
202200510,52000,동부사업소,SS00201,생활용수,99,기타,202112200597,202112201733,202112201733,202112211200,D80 제수변 스핀들 수선 및 철개입상 2개소,D,동구,동구 불로동 535-5,0205,0800,1340,20229000763,동구 팔공로26길 31 (불로동) / 535-5번지,U,지하누수,01,공도,,01,자체,01,주간,07,80,09,변류,0401,본체,01,노후,1,누수,03,연부,9,1/100,3,353,1,"7,286","3,756",,"689,070",
201605808,52000,동부사업소,,,05,급수관,201610310264,201610311149,201610311500,201610311900,PFP D40x13mm A니플교체수선,D,동구,동구 불로동 538-11,0205,0800,703,20169012841,동구 팔공로26길 21-10 (불로동) / 538-11번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,1,1,4,305,1,"6,661","3,975",0,"385,510",N
201702057,52000,동부사업소,,,05,급수관,201704110037,201704111000,201704111100,201704111500,보호통 교체(D13),D,동구,동구 불로동 538-15,0205,0800,214,20179004722,동구 팔공로26길 23 (불로동) / 538-15번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0602,연결부,08,전식,1,누수,01,소켓,7,1/4,4,101,0,533,961,0,"461,990",N
201502034,52000,동부사업소,,,05,급수관,201504020048,201504020940,201504021000,201504021400,15mm 인입밸브 직선처리,D,동구,동구 불로동 538-20,0205,0800,153,20159005213,동구 팔공로26길 19-4 (불로동) / 538-20번지,U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,2,1/2,4,91,0,983,"1,966",,"362,790",N
201501598,52000,동부사업소,,,05,급수관,201503240021,201503240912,201503241500,201503241800,D15mm 보호통교체수선,D,동구,동구 불로동 538-5,0205,0800,138,20159003865,동구 팔공로26길 19-2 (불로동) / 538-5번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0602,연결부,01,노후,1,누수,01,소켓,2,1/2,4,82,0,886,"1,966",,"447,880",N
201606041,52000,동부사업소,,,05,급수관,201610130033,201610130925,201610131030,201610131430,PFP D40x13mm A니플교체수선,D,동구,동구 불로동 539-2,0205,0800,670,20169013327,동구 팔공로26길 13-18 (불로동) / 539-2번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,2,1/2,4,287,0,"3,100","1,966",,"223,210",N
201704486,52000,동부사업소,,,05,급수관,201709080108,201709081112,201709081200,201709081500,D13mm 보호통교체,D,동구,동구 불로동 543-14,0205,0800,568,20179009483,동구 팔공로26길 25-28 (불로동) / 543-14번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0601,계량기보호통,02,부식,1,누수,01,소켓,4,1/5,4,251,0,"1,084",786,0,"394,340",N
202001610,52000,동부사업소,,,05,급수관,202004270099,202004270930,202004271000,202004271200,STS.D20x15mm 분기대수선,D,동구,동구 불로동 543-2,0205,0800,234,20209003275,동구 팔공로28길 8-27 (불로동) / 543-2번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,3,1/3,4,118,0,"1,388","2,140",0,"284,160",N
201504080,52000,동부사업소,,,05,급수관,201508310513,201508311455,201508311530,201508311830,STS D13mm 밸브 교체,D,동구,동구 불로동 543-2,0205,0800,541,20159010404,동구 팔공로28길 8-27 (불로동) / 543-2번지,U,지하누수,01,공도,,02,용역,,,01,15,09,변류,0402,접합부,02,부식,1,누수,01,소켓,6,1/10,4,243,0,525,393,0,"317,300",N
201802093,52000,동부사업소,,,04,배수지관,201803140033,201803140921,201803141030,201803141330,PFP.D40×25 분기점 교체 ,D,동구,동구 불로동 543-9,0205,0800,216,20189003254,동구 팔공로26길 25-25 (불로동) / 543-9번지,U,지하누수,01,공도,,02,용역,,,03,25,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,73,1,"1,296","3,232",0,"523,860",N
201906003,52000,동부사업소,,,,,201912090488,201912091809,201912091830,201912091930,터파기 확인결과 미누수,D,동구,동구 불로동 555-4,0205,0800,922,20199011208,동구 팔공로28길 19-4 (불로동) / 555-4번지,U,지하누수,,,,02,용역,,,,,,,,,,,2,미누수,,,,,,,,0,0,0,"115,530",N
201904098,52000,동부사업소,,,05,급수관,201908190086,201908190951,201908191000,201908191200,D15mm 보호통 교체,D,동구,동구 불로동 560-1,0205,0800,536,20199007705,동구 팔공로30길 12-1 (불로동) / 560-1번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,04,직관,6,1/10,4,231,0,"1,608","1,267",0,"431,600",N
201904163,52000,동부사업소,,,05,급수관,201909030036,201909030944,201909031000,201909031200,D15mm 보호통 교체,D,동구,동구 불로동 568-2,0205,0800,596,20199007828,동구 팔공로26길 13-13 (불로동) / 568-2번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,04,직관,6,1/10,4,246,0,"1,712","1,267",0,"467,660",N
