FTR_IDN,lithoidx,lithoname,K_SOIL
210498,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210499,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210500,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210501,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210502,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210503,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210505,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210506,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210507,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210508,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210509,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210510,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210511,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210512,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210513,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210514,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210524,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210575,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210576,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210577,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
210579,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211213,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211226,Km6,하양층군함안층,1.0
211228,Km6,하양층군함안층,1.0
211229,Km6,하양층군함안층,1.0
211235,Km6,하양층군함안층,1.0
211237,Km6,하양층군함안층,1.0
211239,Km6,하양층군함안층,1.0
211246,Km6,하양층군함안층,1.0
211248,Km6,하양층군함안층,1.0
211254,Km6,하양층군함안층,1.0
211255,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211294,Km6,하양층군함안층,1.0
211295,Km6,하양층군함안층,1.0
211296,Km6,하양층군함안층,1.0
211297,Km6,하양층군함안층,1.0
211298,Km6,하양층군함안층,1.0
211299,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211309,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211311,Km6,하양층군함안층,1.0
211318,Km6,하양층군함안층,1.0
211329,Km6,하양층군함안층,1.0
211330,Km6,하양층군함안층,1.0
211331,Km6,하양층군함안층,1.0
211332,Km6,하양층군함안층,1.0
211333,Km6,하양층군함안층,1.0
211334,Km6,하양층군함안층,1.0
211335,Km6,하양층군함안층,1.0
211336,Km6,하양층군함안층,1.0
211337,Km6,하양층군함안층,1.0
211338,Km6,하양층군함안층,1.0
211340,Km6,하양층군함안층,1.0
211341,Km6,하양층군함안층,1.0
211342,Km6,하양층군함안층,1.0
211343,Km6,하양층군함안층,1.0
211344,Km6,하양층군함안층,1.0
211346,Km6,하양층군함안층,1.0
211347,Km6,하양층군함안층,1.0
211348,Km6,하양층군함안층,1.0
211349,Km6,하양층군함안층,1.0
211350,Km6,하양층군함안층,1.0
211352,Km6,하양층군함안층,1.0
211354,Km6,하양층군함안층,1.0
211355,Km6,하양층군함안층,1.0
211356,Km6,하양층군함안층,1.0
211357,Km6,하양층군함안층,1.0
211358,Km6,하양층군함안층,1.0
211359,Km6,하양층군함안층,1.0
211360,Km6,하양층군함안층,1.0
211361,Km6,하양층군함안층,1.0
211362,Km6,하양층군함안층,1.0
211363,Km6,하양층군함안층,1.0
211364,Km6,하양층군함안층,1.0
211366,Km6,하양층군함안층,1.0
211368,Km6,하양층군함안층,1.0
211369,Km6,하양층군함안층,1.0
211370,Km6,하양층군함안층,1.0
211372,Km6,하양층군함안층,1.0
211373,Km6,하양층군함안층,1.0
211374,Km6,하양층군함안층,1.0
211375,Km6,하양층군함안층,1.0
211376,Km6,하양층군함안층,1.0
211377,Km6,하양층군함안층,1.0
211378,Km6,하양층군함안층,1.0
211379,Km6,하양층군함안층,1.0
211380,Km6,하양층군함안층,1.0
211381,Km6,하양층군함안층,1.0
211382,Km6,하양층군함안층,1.0
211383,Km6,하양층군함안층,1.0
211384,Km6,하양층군함안층,1.0
211385,Km6,하양층군함안층,1.0
211386,Km6,하양층군함안층,1.0
211387,Km6,하양층군함안층,1.0
211388,Km6,하양층군함안층,1.0
211389,Km6,하양층군함안층,1.0
211390,Km6,하양층군함안층,1.0
211391,Km6,하양층군함안층,1.0
211392,Km6,하양층군함안층,1.0
211393,Km6,하양층군함안층,1.0
211394,Km6,하양층군함안층,1.0
211396,Km6,하양층군함안층,1.0
211398,Km6,하양층군함안층,1.0
211399,Km6,하양층군함안층,1.0
211400,Km6,하양층군함안층,1.0
211401,Km6,하양층군함안층,1.0
211402,Km6,하양층군함안층,1.0
211404,Km6,하양층군함안층,1.0
211405,Km6,하양층군함안층,1.0
211406,Km6,하양층군함안층,1.0
211407,Km6,하양층군함안층,1.0
211408,Km6,하양층군함안층,1.0
211409,Km6,하양층군함안층,1.0
211410,Km6,하양층군함안층,1.0
211411,Km6,하양층군함안층,1.0
211412,Km6,하양층군함안층,1.0
211413,Km6,하양층군함안층,1.0
211414,Km6,하양층군함안층,1.0
211415,Km6,하양층군함안층,1.0
211416,Km6,하양층군함안층,1.0
211417,Km6,하양층군함안층,1.0
211418,Km6,하양층군함안층,1.0
211419,Km6,하양층군함안층,1.0
211420,Km6,하양층군함안층,1.0
211421,Km6,하양층군함안층,1.0
211422,Km6,하양층군함안층,1.0
211423,Km6,하양층군함안층,1.0
211424,Km6,하양층군함안층,1.0
211425,Km6,하양층군함안층,1.0
211426,Km6,하양층군함안층,1.0
211427,Km6,하양층군함안층,1.0
211428,Km6,하양층군함안층,1.0
211429,Km6,하양층군함안층,1.0
211430,Km6,하양층군함안층,1.0
211431,Km6,하양층군함안층,1.0
211432,Km6,하양층군함안층,1.0
211433,Km6,하양층군함안층,1.0
211442,Km6,하양층군함안층,1.0
211443,Km6,하양층군함안층,1.0
211444,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211445,Km6,하양층군함안층,1.0
211446,Km6,하양층군함안층,1.0
211447,Km6,하양층군함안층,1.0
211448,Km6,하양층군함안층,1.0
211449,Km6,하양층군함안층,1.0
211450,Km6,하양층군함안층,1.0
211451,Km6,하양층군함안층,1.0
211452,Km6,하양층군함안층,1.0
211453,Km6,하양층군함안층,1.0
211454,Km6,하양층군함안층,1.0
211455,Km6,하양층군함안층,1.0
211456,Km6,하양층군함안층,1.0
211457,Km6,하양층군함안층,1.0
211458,Km6,하양층군함안층,1.0
211459,Km6,하양층군함안층,1.0
211460,Km6,하양층군함안층,1.0
211461,Km6,하양층군함안층,1.0
211462,Km6,하양층군함안층,1.0
211463,Km6,하양층군함안층,1.0
211464,Km6,하양층군함안층,1.0
211465,Km6,하양층군함안층,1.0
211466,Km6,하양층군함안층,1.0
211467,Km6,하양층군함안층,1.0
211468,Km6,하양층군함안층,1.0
211469,Km6,하양층군함안층,1.0
211470,Km6,하양층군함안층,1.0
211471,Km6,하양층군함안층,1.0
211472,Km6,하양층군함안층,1.0
211473,Km6,하양층군함안층,1.0
211474,Km6,하양층군함안층,1.0
211475,Km6,하양층군함안층,1.0
211483,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211484,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211485,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211486,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211487,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211488,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211489,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211490,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211491,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211492,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211493,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211494,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211495,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211496,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211498,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211499,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211500,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211501,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211502,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211503,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211504,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211505,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211506,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211507,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211508,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211509,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211510,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211511,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211513,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211514,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211515,Km6,하양층군함안층,1.0
211516,Km6,하양층군함안층,1.0
211517,Km6,하양층군함안층,1.0
211518,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211519,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211520,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211521,Km6,하양층군함안층,1.0
211522,Km6,하양층군함안층,1.0
211523,Km6,하양층군함안층,1.0
211641,Km6,하양층군함안층,1.0
211642,Km6,하양층군함안층,1.0
211643,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211644,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211645,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211646,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211647,Km6,하양층군함안층,1.0
211655,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211656,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211657,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211658,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211659,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211660,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211661,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211662,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211663,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211664,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211665,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211666,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211667,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
211668,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
212239,Km6,하양층군함안층,1.0
212240,Km6,하양층군함안층,1.0
212241,Km6,하양층군함안층,1.0
212242,Km6,하양층군함안층,1.0
212243,Km6,하양층군함안층,1.0
212244,Km6,하양층군함안층,1.0
212245,Km6,하양층군함안층,1.0
212246,Km6,하양층군함안층,1.0
212252,Km6,하양층군함안층,1.0
212253,Km6,하양층군함안층,1.0
212254,Km6,하양층군함안층,1.0
212255,Km6,하양층군함안층,1.0
212256,Km6,하양층군함안층,1.0
212257,Km6,하양층군함안층,1.0
212258,Km6,하양층군함안층,1.0
212260,Km6,하양층군함안층,1.0
212261,Km6,하양층군함안층,1.0
212263,Km6,하양층군함안층,1.0
212264,Km6,하양층군함안층,1.0
212265,Km6,하양층군함안층,1.0
212267,Km6,하양층군함안층,1.0
212268,Km6,하양층군함안층,1.0
212269,Km6,하양층군함안층,1.0
212270,Km6,하양층군함안층,1.0
212271,Km6,하양층군함안층,1.0
212272,Km6,하양층군함안층,1.0
212273,Km6,하양층군함안층,1.0
212274,Km6,하양층군함안층,1.0
212275,Km6,하양층군함안층,1.0
212276,Km6,하양층군함안층,1.0
212277,Km6,하양층군함안층,1.0
212278,Km6,하양층군함안층,1.0
212279,Km6,하양층군함안층,1.0
212280,Km6,하양층군함안층,1.0
212281,Km6,하양층군함안층,1.0
212282,Km6,하양층군함안층,1.0
212283,Km6,하양층군함안층,1.0
212284,Km6,하양층군함안층,1.0
212285,Km6,하양층군함안층,1.0
212286,Km6,하양층군함안층,1.0
212288,Km6,하양층군함안층,1.0
212289,Km6,하양층군함안층,1.0
212294,Km6,하양층군함안층,1.0
212295,Km6,하양층군함안층,1.0
212296,Km6,하양층군함안층,1.0
212297,Km6,하양층군함안층,1.0
212299,Km6,하양층군함안층,1.0
212300,Km6,하양층군함안층,1.0
212301,Km6,하양층군함안층,1.0
212302,Km6,하양층군함안층,1.0
212306,Km6,하양층군함안층,1.0
212307,Km6,하양층군함안층,1.0
212308,Km6,하양층군함안층,1.0
212309,Km6,하양층군함안층,1.0
212310,Km6,하양층군함안층,1.0
212311,Km6,하양층군함안층,1.0
212313,Km6,하양층군함안층,1.0
212314,Km6,하양층군함안층,1.0
212315,Km6,하양층군함안층,1.0
212316,Km6,하양층군함안층,1.0
212317,Km6,하양층군함안층,1.0
212318,Km6,하양층군함안층,1.0
212319,Km6,하양층군함안층,1.0
212320,Km6,하양층군함안층,1.0
212321,Km6,하양층군함안층,1.0
212322,Km6,하양층군함안층,1.0
212323,Km6,하양층군함안층,1.0
212324,Km6,하양층군함안층,1.0
212326,Km6,하양층군함안층,1.0
212328,Km6,하양층군함안층,1.0
212329,Km6,하양층군함안층,1.0
212330,Km6,하양층군함안층,1.0
212331,Km6,하양층군함안층,1.0
212332,Km6,하양층군함안층,1.0
212333,Km6,하양층군함안층,1.0
212334,Km6,하양층군함안층,1.0
212335,Km6,하양층군함안층,1.0
212336,Km6,하양층군함안층,1.0
212337,Km6,하양층군함안층,1.0
212345,Km6,하양층군함안층,1.0
212346,Km6,하양층군함안층,1.0
212347,Km6,하양층군함안층,1.0
212348,Km6,하양층군함안층,1.0
212349,Km6,하양층군함안층,1.0
212350,Km6,하양층군함안층,1.0
212351,Km6,하양층군함안층,1.0
212352,Km6,하양층군함안층,1.0
212353,Km6,하양층군함안층,1.0
212354,Km6,하양층군함안층,1.0
212356,Km6,하양층군함안층,1.0
212357,Km6,하양층군함안층,1.0
212359,Km6,하양층군함안층,1.0
212360,Km6,하양층군함안층,1.0
212361,Km6,하양층군함안층,1.0
212362,Km6,하양층군함안층,1.0
212363,Km6,하양층군함안층,1.0
212364,Km6,하양층군함안층,1.0
212365,Km6,하양층군함안층,1.0
212366,Km6,하양층군함안층,1.0
212367,Km6,하양층군함안층,1.0
212368,Km6,하양층군함안층,1.0
212369,Km6,하양층군함안층,1.0
212370,Km6,하양층군함안층,1.0
212371,Km6,하양층군함안층,1.0
212372,Km6,하양층군함안층,1.0
212373,Km6,하양층군함안층,1.0
212374,Km6,하양층군함안층,1.0
212375,Km6,하양층군함안층,1.0
212377,Km6,하양층군함안층,1.0
212378,Km6,하양층군함안층,1.0
212379,Km6,하양층군함안층,1.0
212380,Km6,하양층군함안층,1.0
212381,Km6,하양층군함안층,1.0
212382,Km6,하양층군함안층,1.0
212530,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
214963,Km6,하양층군함안층,1.0
214994,Km6,하양층군함안층,1.0
215085,Km6,하양층군함안층,1.0
226545,Km6,하양층군함안층,1.0
232333,Km6,하양층군함안층,1.0
238402,Km6,하양층군함안층,1.0
243879,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
243987,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
243993,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244000,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244012,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244014,Qa,충적층,1.3
244017,Qa,충적층,1.3
244018,Qa,충적층,1.3
244019,Qa,충적층,1.3
244020,Qa,충적층,1.3
244021,Qa,충적층,1.3
244022,Qa,충적층,1.3
244023,Qa,충적층,1.3
244024,Qa,충적층,1.3
244025,Qa,충적층,1.3
244026,Qa,충적층,1.3
244027,Qa,충적층,1.3
244028,Qa,충적층,1.3
244029,Qa,충적층,1.3
244030,Qa,충적층,1.3
244031,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244033,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244034,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244035,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244036,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244037,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244042,Qa,충적층,1.3
244043,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244044,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244045,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244046,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244047,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244048,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244049,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244050,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244051,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244052,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244053,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244054,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244055,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244056,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244057,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244058,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244059,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244060,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244061,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244062,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244063,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244064,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244065,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244066,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244067,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244068,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244069,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244070,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244071,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244072,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244073,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244074,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244075,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244076,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244077,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244078,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244079,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244080,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244081,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244082,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244083,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244084,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244085,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244086,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244087,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244088,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244096,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244131,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244132,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244133,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244134,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244135,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
244288,Qa,충적층,1.3
244344,Km6,하양층군함안층,1.0
244345,Km6,하양층군함안층,1.0
244347,Km6,하양층군함안층,1.0
244438,Km6,하양층군함안층,1.0
245194,Km6,하양층군함안층,1.0
245195,Km6,하양층군함안층,1.0
245197,Km6,하양층군함안층,1.0
245202,Km6,하양층군함안층,1.0
245209,Km6,하양층군함안층,1.0
245210,Km6,하양층군함안층,1.0
245211,Km6,하양층군함안층,1.0
245213,Km6,하양층군함안층,1.0
245214,Km6,하양층군함안층,1.0
245217,Km6,하양층군함안층,1.0
245221,Km6,하양층군함안층,1.0
245229,Km6,하양층군함안층,1.0
245230,Km6,하양층군함안층,1.0
245231,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
245285,Km6,하양층군함안층,1.0
245286,Km6,하양층군함안층,1.0
245287,Km6,하양층군함안층,1.0
245288,h,혼펠스(hornfels) 화성 관입에 의해 형성된 접촉변성암 (추정),1.0
245302,Km6,하양층군함안층,1.0
245308,Km6,하양층군함안층,1.0
245309,Km6,하양층군함안층,1.0
245310,Km6,하양층군함안층,1.0
245311,Km6,하양층군함안층,1.0
245312,Km6,하양층군함안층,1.0
245313,Km6,하양층군함안층,1.0
245314,Km6,하양층군함안층,1.0
245315,Km6,하양층군함안층,1.0
245317,Km6,하양층군함안층,1.0
245318,Km6,하양층군함안층,1.0
245319,Km6,하양층군함안층,1.0
245320,Km6,하양층군함안층,1.0
245321,Km6,하양층군함안층,1.0
245322,Km6,하양층군함안층,1.0
245323,Km6,하양층군함안층,1.0
245325,Km6,하양층군함안층,1.0
245326,Km6,하양층군함안층,1.0
245330,Km6,하양층군함안층,1.0
245331,Km6,하양층군함안층,1.0
245332,Km6,하양층군함안층,1.0
245333,Km6,하양층군함안층,1.0
245334,Km6,하양층군함안층,1.0
245339,Km6,하양층군함안층,1.0
245340,Km6,하양층군함안층,1.0
245342,Km6,하양층군함안층,1.0
245343,Km6,하양층군함안층,1.0
245344,Km6,하양층군함안층,1.0
245345,Km6,하양층군함안층,1.0
245346,Km6,하양층군함안층,1.0
245348,Km6,하양층군함안층,1.0
245349,Km6,하양층군함안층,1.0
245350,Km6,하양층군함안층,1.0
245351,Km6,하양층군함안층,1.0
245352,Km6,하양층군함안층,1.0
245353,Km6,하양층군함안층,1.0
245354,Km6,하양층군함안층,1.0
245355,Km6,하양층군함안층,1.0
245356,Km6,하양층군함안층,1.0
245357,Km6,하양층군함안층,1.0
245358,Km6,하양층군함안층,1.0
245359,Km6,하양층군함안층,1.0
245360,Km6,하양층군함안층,1.0
245361,Km6,하양층군함안층,1.0
245362,Km6,하양층군함안층,1.0
245363,Km6,하양층군함안층,1.0
245364,Km6,하양층군함안층,1.0
245366,Km6,하양층군함안층,1.0
245368,Km6,하양층군함안층,1.0
245369,Km6,하양층군함안층,1.0
245370,Km6,하양층군함안층,1.0
245371,Km6,하양층군함안층,1.0
245372,Km6,하양층군함안층,1.0
245374,Km6,하양층군함안층,1.0
245375,Km6,하양층군함안층,1.0
245377,Km6,하양층군함안층,1.0
245378,Km6,하양층군함안층,1.0
245379,Km6,하양층군함안층,1.0
245380,Km6,하양층군함안층,1.0
245381,Km6,하양층군함안층,1.0
245382,Km6,하양층군함안층,1.0
245386,Km6,하양층군함안층,1.0
245387,Km6,하양층군함안층,1.0
245388,Km6,하양층군함안층,1.0
245389,Km6,하양층군함안층,1.0
245390,Km6,하양층군함안층,1.0
245391,Km6,하양층군함안층,1.0
245392,Km6,하양층군함안층,1.0
245393,Km6,하양층군함안층,1.0
245394,Km6,하양층군함안층,1.0
245395,Km6,하양층군함안층,1.0
245397,Km6,하양층군함안층,1.0
245398,Km6,하양층군함안층,1.0
245399,Km6,하양층군함안층,1.0
245401,Km6,하양층군함안층,1.0
245402,Km6,하양층군함안층,1.0
245403,Km6,하양층군함안층,1.0
245404,Km6,하양층군함안층,1.0
245405,Km6,하양층군함안층,1.0
245406,Km6,하양층군함안층,1.0
245407,Km6,하양층군함안층,1.0
245408,Km6,하양층군함안층,1.0
