긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부),위도,경도,작업일시
200901869,55000,수성사업소,,,,,200903120032.0,200903120900.0,200903120930.0,200903121130.0,"D=80(DTC)X20(불용관) 구,분기점 폐쇄",SS,수성구,수성구 만촌로24길 37-15 (만촌동) / 441-13번지,606.0,30.0,32.0,20099003371,수성구 만촌동441-13 번지,U,지하누수,1.0,공도,2009.0,2.0,용역,,,2.0,20.0,13.0,불용관,801.0,불용관,13.0,불용관,1,누수,4.0,직관,6.0,1/10,5.0,71.0,1.0,"1,517","7,796",,"287,600",N,35.8713682,128.6422331,2009-03-12 09:00:00
200903329,55000,수성사업소,,,,,200905080007.0,200905080900.0,200905080930.0,200905081130.0,D=15(STS) 계량기 보호통 연결부 수선,SS,수성구,"수성구 만촌로24길 37-18, SS3 (만촌동) / 442-21번지",606.0,30.0,86.0,20099006023,수성구 만촌동 442-21 번지,U,지하누수,2.0,사유지,2009.0,2.0,용역,,,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,2.0,부식,1,누수,1.0,소켓,5.0,1/7,5.0,128.0,0.0,430,"1,226",,"140,410",N,35.8715974,128.6422966,2009-05-08 09:00:00
201401836,55000,수성사업소,,,5.0,급수관,201403260373.0,201403261653.0,201403261710.0,201403262010.0,D15통밑누수수선,SS,수성구,수성구 만촌로24길 52-5 (만촌동) / 649-6번지,606.0,30.0,880.0,20149003802,수성구 만촌로24길 52-5 (만촌동) / 649-6번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),602.0,연결부,1.0,노후,1,누수,1.0,소켓,8.0,1/50,5.0,84.0,0.0,40,87,,"339,600",N,35.8711473,128.6435277,2014-03-26 16:53:00
9907964,55000,수성사업소,,,5.0,급수관,,20050829000000.0,,,150*15mm부분기대,SS,수성구,수성구 만촌로24길 53 (만촌동) / 448-10번지,606.0,30.0,,20055500007964,만촌1동 448-10번지선 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,3.0,,901.0,,2.0,부식,1,누수,,,3.0,1/3,,241.0,1.0,"2,892","1,488",,,,35.8714746,128.6430968,2005-08-29 00:00:00
9908048,55000,수성사업소,,,5.0,급수관,,20050831000000.0,,,80*15mm부분기대(분기점폐쇄),SS,수성구,수성구 만촌로26길 29 (만촌동) / 429-2번지,606.0,30.0,,20055500008048,만촌1동 429-2번지선 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,2.0,,901.0,,2.0,부식,1,누수,,,3.0,1/3,,244.0,1.0,"2,928","1,452",,,,35.8713511,128.6417109,2005-08-31 00:00:00
805044,55000,수성사업소,,,4.0,배수지관,,200809241000.0,,,50mm직관부수선,SS,수성구,수성구 만촌로26길 5 (만촌동) / 430-19번지,606.0,30.0,174.0,20089010003,만촌동 430-19번지 긴급복구공사,U,지하누수,1.0,공도,2008.0,1.0,자체,1.0,주간,6.0,50.0,5.0,PFP관,101.0,직관,2.0,부식,1,누수,4.0,직관,6.0,1/10,,6.0,2.0,288,"17,232",,,N,35.8703773,128.6421168,2008-09-24 10:00:00
201304643,55000,수성사업소,,,5.0,급수관,201308020053.0,201308021020.0,201308050800.0,201308051100.0,EPS D=50*25 분기점 수선,SS,수성구,수성구 만촌로26길 5 (만촌동) / 430-19번지,606.0,30.0,350.0,20139009028,수성구 만촌로26길 5 (만촌동) / 430-19번지,U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,5.0,1/7,3.0,216.0,2.0,"8,968","7,557",0.0,"531,830",N,35.8703773,128.6421168,2013-08-02 10:20:00
201204236,55000,수성사업소,,,5.0,급수관,201207160149.0,201207161409.0,201207161430.0,201207161630.0,D40*15 분기점누수 수선,SS,수성구,수성구 만촌로32길 10-8 (만촌동) / 427-4번지,606.0,30.0,520.0,20129008184,수성구 만촌로32길 10-8 (만촌동) / 427-4번지,U,지하누수,1.0,공도,1992.0,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,4.0,1/5,3.0,198.0,0.0,713,655,0.0,"297,110",N,35.8721114,128.6413801,2012-07-16 14:09:00
201005412,55000,수성사업소,,,5.0,급수관,201008200131.0,201008201259.0,201008201330.0,201008201530.0,D=15mm인입선누수수선,SS,수성구,수성구 만촌로32길 41 (만촌동) / 1330-29번지,606.0,30.0,653.0,20109009128,수성구 만촌동 1330-29 번지,U,지하누수,2.0,사유지,2010.0,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,101.0,직관,1.0,노후,1,누수,1.0,소켓,2.0,1/2,4.0,230.0,0.0,"2,484","3,942",,"87,790",N,35.8739126,128.6417077,2010-08-20 12:59:00
202004958,55000,수성사업소,,,4.0,배수지관,202010080091.0,202010080938.0,,202010081700.0,D80*20mm 분기점 누수수선,SS,수성구,수성구 만촌로32길 41-1 (만촌동) / 1330-28번지,606.0,30.0,490.0,20209009453,수성구 만촌로32길 41-1 (만촌동) / 1330-28번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,4.0,1/5,3.0,282.0,1.0,"4,670","3,014",0.0,"701,200",N,35.8739274,128.6415359,2020-10-08 09:38:00
201204237,55000,수성사업소,,,4.0,배수지관,201207160147.0,201207161408.0,201207161500.0,201207161700.0,D80*25 분기점누수 수선,SS,수성구,수성구 만촌로32길 5 (만촌동) / 1330-67번지,606.0,30.0,519.0,20129008193,수성구 만촌로32길 5 (만촌동) / 1330-67번지,U,지하누수,1.0,공도,1989.0,2.0,용역,,,3.0,25.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,3.0,198.0,1.0,"2,851","2,621",0.0,"315,710",N,35.8726171,128.6409597,2012-07-16 14:08:00
9911394,55000,수성사업소,,,5.0,급수관,,20070124000000.0,,,50*15mm부분기대,SS,수성구,수성구 만촌로3길 10 (만촌동) / 1029-12번지,606.0,280.0,,20075500011394,만촌2동 1029-12번지 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,2.0,,901.0,,2.0,부식,1,누수,,,4.0,1/5,,25.0,0.0,150,"2,040",,,,35.8603869,128.6443378,2007-01-24 00:00:00
201201825,55000,수성사업소,,,4.0,배수지관,201202100069.0,201202101032.0,201202101100.0,201202101400.0,EPS40mm : STS40mm로 교체수선 L=30m,SS,수성구,수성구 만촌로3길 23 (만촌동) / 1032-6번지,607.0,300.0,98.0,20129003032,수성구 만촌동 1032-6 번지,U,지하누수,1.0,공도,1992.0,1.0,자체,1.0,주간,1.0,15.0,8.0,에폭시강관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,5.0,1/7,3.0,41.0,0.0,108,480,1.0,"3,030,980",N,35.8602627,128.6436496,2012-02-10 10:32:00
201302679,55000,수성사업소,,,5.0,급수관,201304010087.0,201304010950.0,201304011040.0,201304011240.0,D25 직관부누수수선,SS,수성구,"수성구 만촌로3길 24 (만촌동,네오파크) / 1030-8번지",606.0,280.0,2.0,20139004968,"수성구 만촌로3길 24 (만촌동,네오파크) / 1030-8번지",U,지하누수,1.0,공도,,2.0,용역,,,3.0,25.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,1.0,소켓,4.0,1/5,4.0,90.0,0.0,950,"1,922",0.0,"386,840",N,35.8602406,128.643506,2013-04-01 09:50:00
201300849,55000,수성사업소,,,5.0,급수관,201301180182.0,201301181425.0,201301181510.0,201301181710.0,D25 직관부누수수선,SS,수성구,수성구 만촌로3길 27-1 (만촌동) / 1032-9번지,607.0,300.0,1019.0,20139001345,수성구 만촌로3길 27-1 (만촌동) / 1032-9번지,U,지하누수,1.0,공도,1987.0,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,4.0,1/5,3.0,18.0,0.0,65,655,0.0,"291,840",N,35.860301,128.6433077,2013-01-18 14:25:00
201003805,55000,수성사업소,,,5.0,급수관,201006080044.0,201006080939.0,201006081000.0,201006081200.0,D=15mm 직관누수수선,SS,수성구,수성구 만촌로3길 29 (만촌동) / 1032-62번지,606.0,280.0,466.0,20109006377,수성구 만촌동 1032-62 번지,U,지하누수,1.0,공도,1989.0,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,4.0,직관,5.0,1/7,4.0,158.0,0.0,"1,593","3,679",,"486,880",N,35.860183,128.6432958,2010-06-08 09:39:00
201203492,55000,수성사업소,,,5.0,급수관,201205040004.0,201205040856.0,201205040930.0,201205041230.0,D80*15 PFP 티이누수 수선,SS,수성구,수성구 만촌로4길 10-3 (만촌동) / 999-28번지,606.0,291.0,317.0,20129006705,수성구 만촌로4길 10-3 (만촌동) / 999-28번지,U,지하누수,1.0,공도,1988.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,3.0,125.0,0.0,360,524,0.0,"237,020",N,35.8608891,128.6455231,2012-05-04 08:56:00
201203506,55000,수성사업소,,,5.0,급수관,201205100035.0,201205100935.0,201205101000.0,201205101300.0,D15 보호통내부누수 수선,SS,수성구,수성구 만촌로4길 10-3 (만촌동) / 999-28번지,606.0,291.0,332.0,20129006731,수성구 만촌로4길 10-3 (만촌동) / 999-28번지,U,지하누수,2.0,사유지,2000.0,1.0,자체,1.0,주간,1.0,15.0,12.0,계량기보호통(실),601.0,계량기보호통,2.0,부식,1,누수,1.0,소켓,8.0,1/50,3.0,131.0,0.0,31,44,,"436,900",N,35.8608891,128.6455231,2012-05-10 09:35:00
201202884,55000,수성사업소,,,5.0,급수관,201204230015.0,201204230851.0,201204230930.0,201204231230.0,D40*15 분기점누수 수선,SS,수성구,수성구 만촌로4길 11 (만촌동) / 1002-16번지,606.0,291.0,285.0,20129005417,수성구 만촌로4길 11 (만촌동) / 1002-16번지,U,지하누수,1.0,공도,1995.0,2.0,용역,,,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,113.0,0.0,190,306,0.0,"261,770",N,35.861311,128.6453614,2012-04-23 08:51:00
201204255,55000,수성사업소,,,5.0,급수관,201207090439.0,201207091710.0,201207091730.0,201207091930.0,D40*15 분기점누수(2개소),SS,수성구,수성구 만촌로4길 11-3 (만촌동) / 1002-13번지,606.0,291.0,510.0,20129008220,수성구 만촌로4길 11-3 (만촌동) / 1002-13번지,U,지하누수,1.0,공도,1995.0,1.0,자체,1.0,주간,1.0,15.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,191.0,0.0,321,306,0.0,"201,090",N,35.8616562,128.6452814,2012-07-09 17:10:00
9910541,55000,수성사업소,,,5.0,급수관,,20060807000000.0,,,80*15mm부분기대,SS,수성구,수성구 만촌로4길 17 (만촌동) / 1002-10번지,606.0,291.0,,20065500010541,만촌2동 1002-10번지 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,2.0,,901.0,,2.0,부식,1,누수,,,5.0,1/7,,8.0,0.0,36,"1,628",,,,35.8613802,128.6456727,2006-08-07 00:00:00
9907315,55000,수성사업소,,,5.0,급수관,,20050519154000.0,,,15mm접합부(분기점폐쇄),SS,수성구,수성구 만촌로4길 25 (만촌동) / 1003-24번지,606.0,291.0,,20055500007315,만촌2동 1003-24번지선 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,6.0,,302.0,,2.0,부식,1,누수,,,4.0,1/5,,140.0,0.0,605,972,,,,35.8614824,128.6462061,2005-05-19 15:40:00
201004319,55000,수성사업소,,,5.0,급수관,201006230228.0,201006231658.0,201006231720.0,201006231830.0,"D=80x15mm 구,분기대누수수선",SS,수성구,수성구 만촌로4길 33-3 (만촌동) / 1003-9번지,606.0,291.0,514.0,20109007169,수성구 만촌동 1003-9 번지,U,지하누수,1.0,공도,1994.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,2.0,1/2,4.0,173.0,1.0,"3,072","6,482",,"577,520",N,35.8618371,128.6463024,2010-06-23 16:58:00
200903335,55000,수성사업소,,,,,200905110294.0,200905111300.0,200905111330.0,200905111530.0,D=40(PFP) 접합부 수선,SS,수성구,"수성구 만촌로4길 36, SS29-1 (만촌동) / 996-25번지",606.0,291.0,92.0,20099006030,수성구 만촌동 996-25 번지,U,지하누수,1.0,공도,2009.0,2.0,용역,,,5.0,40.0,11.0,접합부속,303.0,나사,2.0,부식,1,누수,1.0,소켓,6.0,1/10,4.0,131.0,0.0,"1,541","4,292",,"337,790",N,35.8614773,128.6467151,2009-05-11 13:00:00
9911797,55000,수성사업소,,,5.0,급수관,,20070409000000.0,,,80*15mm부분기대,SS,수성구,수성구 만촌로4길 39 (만촌동) / 1003-7번지,606.0,291.0,,20075500000001,만촌2동 1003-7번지 긴급누수 수선공사,U,지하누수,,,,,,,,,,2.0,,901.0,,2.0,부식,1,누수,,,3.0,1/3,,9.0,0.0,93,"3,674",,,,35.8619559,128.6466138,2007-04-09 00:00:00
801952,55000,수성사업소,,,4.0,배수지관,,200803310900.0,,,50mm구관폐쇄,SS,수성구,수성구 만촌로5길 24 (만촌동) / 1012-2번지,606.0,280.0,89.0,20089003769,만촌2동 1012-2번지앞 긴급복구공사,U,지하누수,1.0,공도,2008.0,1.0,자체,1.0,주간,6.0,50.0,8.0,에폭시강관,801.0,불용관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,,1.0,0.0,8,"2,796",,,N,35.8611791,128.6432748,2008-03-31 09:00:00
201004317,55000,수성사업소,,,4.0,배수지관,201006080043.0,201006080938.0,201006081010.0,201006081210.0,"D=80mm제수번누수교체수선 N=2개소
0 D=50mm급수관연결 L=15m",SS,수성구,수성구 만촌로5길 24 (만촌동) / 1012-2번지,606.0,280.0,465.0,20109007167,수성구 만촌동 1012-2 번지,U,지하누수,1.0,공도,1995.0,2.0,용역,,,7.0,80.0,9.0,변류,401.0,본체,2.0,부식,1,누수,4.0,직관,8.0,1/50,4.0,158.0,2.0,"7,584","17,520",,"3,660,170",N,35.8611791,128.6432748,2010-06-08 09:38:00
9909384,55000,수성사업소,,,5.0,급수관,,20060316000000.0,,,50*15mm부분기대,SS,수성구,수성구 만촌로5길 40-3 (만촌동) / 1015-1번지,606.0,280.0,,20065500009384,만촌2동 1015-1번지 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,2.0,,901.0,,2.0,부식,1,누수,,,3.0,1/3,,17.0,0.0,175,"3,591",,,,35.8612296,128.6422671,2006-03-16 00:00:00
9907949,55000,수성사업소,,,5.0,급수관,,20050822000000.0,,,80*15mm부분기대,SS,수성구,수성구 만촌로8길 15-5 (만촌동) / 1007-1번지,606.0,291.0,,20055500007949,만촌2동 1007-1번지선 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,2.0,,901.0,,2.0,부식,1,누수,,,4.0,1/5,,235.0,0.0,"1,692",936,,,,35.8631135,128.6451155,2005-08-22 00:00:00
200903336,55000,수성사업소,,,,,200905110295.0,200905111300.0,200905111330.0,200905111430.0,확인굴착,SS,수성구,"수성구 만촌로8길 15-6, SS29-1 (만촌동) / 1006-1번지",606.0,291.0,93.0,20099006031,수성구 만촌동 1006-1 번지,U,지하누수,,,2009.0,2.0,용역,,,,,,,,,,,2,미누수,,,,,,,,,0,,"92,390",N,35.8631466,128.6454059,2009-05-11 13:00:00
201104129,55000,수성사업소,,,5.0,급수관,201105180032.0,201105180936.0,201105181030.0,201105181230.0,D=80x25mm구.분기대캡누수수선,SS,수성구,"수성구 만촌로8길 15-6, 예림빌302호 (만촌동) / 1006-1번지",606.0,291.0,449.0,20119006626,수성구 만촌동 1006-1 번지,U,지하누수,1.0,공도,2007.0,2.0,용역,,,3.0,25.0,10.0,부분기대,501.0,부분기대,11.0,볼트이완,1,누수,1.0,소켓,3.0,1/3,4.0,138.0,1.0,"2,451","6,482",0.0,"116,230",N,35.8631466,128.6454059,2011-05-18 09:36:00
201104128,55000,수성사업소,,,5.0,급수관,201105180034.0,201105180937.0,201105181010.0,201105181210.0,D=40x15mm구.분기점누수선,SS,수성구,수성구 만촌로8길 30-3 (만촌동) / 1001-42번지,606.0,291.0,450.0,20119006625,수성구 만촌동 1001-42 번지,U,지하누수,1.0,공도,1997.0,2.0,용역,,,1.0,15.0,11.0,접합부속,303.0,나사,2.0,부식,1,누수,1.0,소켓,2.0,1/2,4.0,138.0,0.0,"1,490","3,942",0.0,"180,940",N,35.8624242,128.6463971,2011-05-18 09:37:00
9907950,55000,수성사업소,,,5.0,급수관,,20050822000000.0,,,15mm접합부,SS,수성구,수성구 만촌로8길 30-4 (만촌동) / 1001-33번지,606.0,291.0,,20055500007950,만촌2동 1001-33번지선 긴급누수 수선공사,U,지하누수,,,,,,,,1.0,15.0,99.0,,302.0,,2.0,부식,1,누수,,,4.0,1/5,,235.0,0.0,"1,015",562,,,,35.8623786,128.6461811,2005-08-22 00:00:00
201805578,55000,수성사업소,,,5.0,급수관,201808060364.0,201808061413.0,,201808061700.0,D15mm 직관부 누수수선,SS,수성구,수성구 매호동 1,623.0,1270.0,517.0,20189009842,수성구 경안로45안길 46 (매호동) /산 1번지,U,지하누수,2.0,사유지,,2.0,용역,,,1.0,15.0,6.0,스텐레스관,101.0,직관,2.0,부식,1,누수,4.0,직관,6.0,1/10,3.0,218.0,0.0,"1,308","1,092",0.0,"409,130",N,35.8519106,128.7143902,2018-08-06 14:13:00
201805595,55000,수성사업소,,,5.0,급수관,201808170026.0,201808170920.0,,201808171300.0,D150*20mm 구분기점 폐쇄,SS,수성구,수성구 매호동 1000-1,623.0,1470.0,550.0,20189009863,수성구 천을로31길 10 (매호동) / 1000-1번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,3.0,1/3,3.0,229.0,1.0,"6,320","5,023",0.0,"912,870",N,35.844251,128.708585,2018-08-17 09:20:00
201704415,55000,수성사업소,,,4.0,배수지관,201709040225.0,201709041110.0,201709041130.0,201709041400.0,D32㎜ 스텐밸브 누수수선,SS,수성구,수성구 매호동 1092-2 레드캐슬503호 ,623.0,1462.0,582.0,20179009342,"수성구 달구벌대로637길 12-3 (매호동,레드캐슬503호) / 1092-2번지",U,지하누수,1.0,공도,,2.0,용역,,,4.0,32.0,6.0,스텐레스관,101.0,직관,11.0,볼트이완,1,누수,1.0,소켓,6.0,1/10,3.0,247.0,0.0,"1,363","1,005",0.0,"359,660",N,35.841832,128.7071747,2017-09-04 11:10:00
201403573,55000,수성사업소,,,5.0,급수관,201406200257.0,201406201404.0,201406201420.0,201406201820.0,PFP D=50mm 직관부 수선,SS,수성구,수성구 매호동 1322,622.0,1361.0,289.0,20149007944,수성구 천을로 105-1 (매호동) / 1322번지,U,지하누수,1.0,공도,,2.0,용역,,,6.0,50.0,5.0,PFP관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,8.0,1/50,5.0,170.0,0.0,571,612,0.0,"940,260",N,35.8445872,128.702444,2014-06-20 14:04:00
201806563,55000,수성사업소,,,5.0,급수관,201811090006.0,201811090902.0,,201811091800.0,D50*20mm 구분기점 폐쇄,SS,수성구,수성구 매호동 1322,622.0,1361.0,804.0,20189011804,수성구 천을로 105-1 (매호동) / 1322번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,2.0,부식,1,누수,2.0,반도,4.0,1/5,3.0,313.0,1.0,"5,183","3,014",0.0,"958,050",N,35.8445872,128.702444,2018-11-09 09:02:00
201706291,55000,수성사업소,,,4.0,배수지관,201712130050.0,201712130955.0,201712131200.0,201712131400.0,D50X20 분기점누수수선,SS,수성구,수성구 매호동 1322-1,622.0,1350.0,893.0,20179012996,수성구 천을로 105-3 (매호동) / 1322-1번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,3.0,247.0,0.0,"2,016","1,485",0.0,"716,550",N,35.8445721,128.7026045,2017-12-13 09:55:00
201903181,55000,수성사업소,,,5.0,급수관,201905280469.0,201905281000.0,,201905291800.0,"D80*20mm 구분기점 폐쇄, D20mm 계량기 통교체",SS,수성구,수성구 매호동 1322-6 아림건강원,622.0,1361.0,245.0,20199005842,"수성구 천을로 111-1 (매호동,아림건강원) / 1322-6번지",U,지하누수,1.0,공도,,1.0,자체,1.0,주간,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,6.0,1/10,3.0,148.0,0.0,"1,208","1,485",1.0,"1,929,030",N,35.8443938,128.7028594,2019-05-28 10:00:00
201503588,55000,수성사업소,,,5.0,급수관,201507100068.0,201507101008.0,201507180700.0,201507181100.0,D80*20 분기점 누수수선,SS,수성구,수성구 매호동 1326-3,623.0,1362.0,311.0,20159009219,수성구 고산로 160-12 (매호동) / 1326-3번지,U,지하누수,1.0,공도,2015.0,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,8.0,1/50,2.0,191.0,0.0,92,87,0.0,"560,600",N,35.8444225,128.7075314,2015-07-10 10:08:00
202100585,55000,수성사업소,,,5.0,급수관,202101200053.0,202101200943.0,,202101201400.0,D20mm 계량기 통밑누수수선(통교체),SS,수성구,수성구 매호동 1326-3,623.0,1362.0,781.0,20219001131,수성구 고산로 160-12 (매호동) / 1326-3번지,U,지하누수,2.0,사유지,,2.0,용역,,,2.0,20.0,12.0,계량기보호통(실),601.0,계량기보호통,1.0,노후,1,누수,4.0,직관,4.0,1/5,3.0,20.0,1.0,662,"6,028",0.0,"666,890",,35.8444225,128.7075314,2021-01-20 09:43:00
202106167,55000,수성사업소,SS00201,생활용수,5.0,급수관,202111120042.0,202111121014.0,,202111121700.0,D80*20mm 분기점 누수수선,SS,수성구,수성구 매호동 1326-3,623.0,1362.0,466.0,20219010727,수성구 고산로 160-12 (매호동) / 1326-3번지,U,지하누수,2.0,사유지,,1.0,자체,1.0,주간,2.0,20.0,6.0,스텐레스관,201.0,이형관,1.0,노후,1,누수,1.0,소켓,6.0,1/10,3.0,316.0,0.0,43,598,0.0,"985,870",,35.8444225,128.7075314,2021-11-12 10:14:00
201501914,55000,수성사업소,,,5.0,급수관,201504170064.0,201504170931.0,201504170950.0,201504171350.0,PFP D50 직관부 누수수선,SS,수성구,수성구 매호동 1326-9,623.0,1362.0,42.0,20159005067,수성구 천을로31길 7-2 (매호동) / 1326-9번지,U,지하누수,1.0,공도,,2.0,용역,,,6.0,50.0,5.0,PFP관,101.0,직관,1.0,노후,1,누수,4.0,직관,9.0,1/100,5.0,106.0,1.0,"2,264","3,888",0.0,"864,280",N,35.8442366,128.7079837,2015-04-17 09:31:00
202003434,55000,수성사업소,,,4.0,배수지관,202007170291.0,202007171328.0,,202007171640.0,D50*20mm 분기점 누수수선,SS,수성구,수성구 매호동 1327-14,623.0,1462.0,291.0,20209006562,수성구 천을로31길 3-12 (매호동) / 1327-14번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,3.0,1/3,3.0,199.0,1.0,"5,492","5,023",0.0,"1,140,070",N,35.8440141,128.7073852,2020-07-17 13:28:00
201903222,55000,수성사업소,,,,,201906040013.0,201906040907.0,,201906041800.0,굴착확인결과: 미누수,SS,수성구,수성구 매호동 1327-15,623.0,1462.0,262.0,20199005998,수성구 천을로31길 3-14 (매호동) / 1327-15번지,U,지하누수,,,,2.0,용역,,,,,,,,,,,2,미누수,,,,,,,,0,0,0.0,"335,410",N,35.8440379,128.707231,2019-06-04 09:07:00
201803188,55000,수성사업소,,,5.0,급수관,201804230102.0,201804231015.0,,201804231230.0,D50*20mm 분기점 누수수선,SS,수성구,수성구 매호동 1327-5,623.0,1362.0,184.0,20189005474,수성구 천을로31길 7-5 (매호동) / 1327-5번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,4.0,1/5,3.0,113.0,1.0,"1,871","3,014",0.0,"999,900",N,35.8440852,128.7077217,2018-04-23 10:15:00
201501913,55000,수성사업소,,,5.0,급수관,201504170063.0,201504170930.0,201504170950.0,201504171350.0,PFP D50 직관부 누수수선,SS,수성구,수성구 매호동 1328-3,623.0,1362.0,41.0,20159005066,수성구 천을로31길 3-11 (매호동) / 1328-3번지,U,지하누수,1.0,공도,,2.0,용역,,,6.0,50.0,5.0,PFP관,101.0,직관,1.0,노후,1,누수,4.0,직관,9.0,1/100,5.0,106.0,1.0,"2,264","3,888",0.0,"897,220",N,35.8438331,128.707268,2015-04-17 09:30:00
202100583,55000,수성사업소,,,5.0,급수관,202101200095.0,202101201003.0,,202101201400.0,D50*20mm 분기점 누수수선,SS,수성구,수성구 매호동 1328-4,623.0,1462.0,783.0,20219001129,수성구 천을로31길 3-9 (매호동) / 1328-4번지,U,지하누수,1.0,공도,,2.0,용역,,,2.0,20.0,6.0,스텐레스관,201.0,이형관,2.0,부식,1,누수,4.0,직관,4.0,1/5,3.0,20.0,1.0,662,"6,028",0.0,"895,880",N,35.8438092,128.7074216,2021-01-20 10:03:00
201903238,55000,수성사업소,,,5.0,급수관,201906170072.0,201906170944.0,,201906171800.0,PFP50*13mm 분기점 누수수선,SS,수성구,수성구 매호동 1328-7,623.0,1462.0,292.0,20199006024,수성구 천을로31길 3-3 (매호동) / 1328-7번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,4.0,1/5,3.0,167.0,0.0,"1,002","1,092",0.0,"966,540",N,35.8437375,128.7078817,2019-06-17 09:44:00
201903221,55000,수성사업소,,,5.0,급수관,201906030116.0,201906030955.0,,201906031800.0,D50*15mm 분기점 누수수선,SS,수성구,수성구 매호동 1328-8,623.0,1462.0,258.0,20199005997,수성구 천을로31길 3-1 (매호동) / 1328-8번지,U,지하누수,1.0,공도,,2.0,용역,,,1.0,15.0,10.0,부분기대,501.0,부분기대,1.0,노후,1,누수,2.0,반도,3.0,1/3,3.0,153.0,0.0,"1,579","1,878",0.0,"1,208,630",N,35.8437135,128.7080354,2019-06-03 09:55:00
9907193,55000,수성사업소,,,5.0,급수관,,20050418231000.0,,,50*25mm부분기대,SS,수성구,수성구 매호동 1333,622.0,1350.0,,20055500007193,매호동 1333번지선 긴급누수 수선공사,U,지하누수,,,,,,,,3.0,25.0,2.0,,901.0,,2.0,부식,1,누수,,,3.0,1/3,,109.0,2.0,"6,121","14,377",,,,35.8432129,128.7000541,2005-04-18 23:10:00
